Symbol,Market,Name,Sector,Industry,ListingDate
A57HQ31,KOSPI,한국HQ31엘지전자콜,,,
A57HQ32,KOSPI,한국HQ32LG화학콜,,,
A57HQ33,KOSPI,한국HQ33LG화학콜,,,
A57HQ34,KOSPI,한국HQ34네이버콜,,,
A57HQ35,KOSPI,한국HQ35네이버콜,,,
A57HQ36,KOSPI,한국HQ36네이버콜,,,
A57HQ37,KOSPI,한국HQ37네이버콜,,,
A57HQ38,KOSPI,한국HQ38네이버콜,,,
A57HQ39,KOSPI,한국HQ39네이버콜,,,
A57HQ40,KOSPI,한국HQ40네이버콜,,,
A57HQ41,KOSPI,한국HQ41POSCO홀콜,,,
A57HQ42,KOSPI,한국HQ42POSCO홀콜,,,
A57HQ43,KOSPI,한국HQ43POSCO홀콜,,,
A57HQ44,KOSPI,한국HQ44POSCO홀콜,,,
A57HQ45,KOSPI,한국HQ45SK콜,,,
A57HQ46,KOSPI,한국HQ46SK콜,,,
A57HQ47,KOSPI,한국HQ47SK콜,,,
A57HQ48,KOSPI,한국HQ48SK바이오콜,,,
A57HQ49,KOSPI,한국HQ49SK바이오콜,,,
A57HQ50,KOSPI,한국HQ50SK바이오콜,,,
A57HQ51,KOSPI,한국HQ51SK스퀘어콜,,,
A57HQ52,KOSPI,한국HQ52SK아이이콜,,,
A57HQ53,KOSPI,한국HQ53SK이노콜,,,
A57HQ54,KOSPI,한국HQ54SK이노콜,,,
A57HQ55,KOSPI,한국HQ55SK이노콜,,,
A57HQ56,KOSPI,한국HQ56SK이노콜,,,
A57HQ57,KOSPI,한국HQ57SK이노콜,,,
A57HQ58,KOSPI,한국HQ58SK텔레콤콜,,,
A57HQ59,KOSPI,한국HQ59SK하이닉콜,,,
A57HQ60,KOSPI,한국HQ60SK하이닉콜,,,
A57HQ61,KOSPI,한국HQ61SK하이닉콜,,,
A57HQ62,KOSPI,한국HQ62SK하이닉콜,,,
A57HQ63,KOSPI,한국HQ63SK하이닉콜,,,
A57HQ64,KOSPI,한국HQ64SK하이닉콜,,,
A57HQ65,KOSPI,한국HQ65SK하이닉콜,,,
A57HQ66,KOSPI,한국HQ66S-OIL콜,,,
A57HQ67,KOSPI,한국HQ67S-OIL콜,,,
A57HQ68,KOSPI,한국HQ68기아콜,,,
A57HQ69,KOSPI,한국HQ69기아콜,,,
A57HQ70,KOSPI,한국HQ70기아콜,,,
A57HQ71,KOSPI,한국HQ71두산에너콜,,,
A57HQ72,KOSPI,한국HQ72두산에너콜,,,
A57HQ73,KOSPI,한국HQ73두산에너콜,,,
A57HQ74,KOSPI,한국HQ74삼성SDI콜,,,
A57HQ75,KOSPI,한국HQ75삼성SDI콜,,,
A57HQ76,KOSPI,한국HQ76삼성SDI콜,,,
A57HQ77,KOSPI,한국HQ77삼성물산콜,,,
A57HQ78,KOSPI,한국HQ78삼성물산콜,,,
A57HQ79,KOSPI,한국HQ79삼성물산콜,,,
A57HQ80,KOSPI,한국HQ80삼성바이콜,,,
A57HQ81,KOSPI,한국HQ81삼성엔지콜,,,
A57HQ82,KOSPI,한국HQ82삼성엔지콜,,,
A57HQ83,KOSPI,한국HQ83삼성전기콜,,,
A57HQ84,KOSPI,한국HQ84삼성전기콜,,,
A57HQ85,KOSPI,한국HQ85삼성전자콜,,,
A57HQ86,KOSPI,한국HQ86삼성전자콜,,,
A57HQ87,KOSPI,한국HQ87삼성전자콜,,,
A57HQ88,KOSPI,한국HQ88삼성전자콜,,,
A57HQ89,KOSPI,한국HQ89삼성전자콜,,,
A57HQ90,KOSPI,한국HQ90삼성전자콜,,,
A57HQ91,KOSPI,한국HQ91삼성전자콜,,,
A57HQ92,KOSPI,한국HQ92삼성전자콜,,,
A57HQ93,KOSPI,한국HQ93삼성중콜,,,
A57HQ94,KOSPI,한국HQ94셀트리온콜,,,
A57HQ95,KOSPI,한국HQ95셀트리온콜,,,
A57HQ96,KOSPI,한국HQ96셀트리온콜,,,
A57HQ97,KOSPI,한국HQ97셀트리온콜,,,
A57HQ98,KOSPI,한국HQ98셀트헬스콜,,,
A57HQ99,KOSPI,한국HQ99셀트헬스콜,,,
A57HR00,KOSPI,한국HR00셀트헬스콜,,,
A57HR01,KOSPI,한국HR01신한지주콜,,,
A57HR02,KOSPI,한국HR02신한지주콜,,,
A57HR03,KOSPI,한국HR03신한지주콜,,,
A57HR04,KOSPI,한국HR04신한지주콜,,,
A57HR05,KOSPI,한국HR05아모레콜,,,
A57HR06,KOSPI,한국HR06아모레콜,,,
A57HR07,KOSPI,한국HR07아모레콜,,,
A57HR08,KOSPI,한국HR08아모레콜,,,
A57HR09,KOSPI,한국HR09아모레콜,,,
A57HR10,KOSPI,한국HR10NC소프트콜,,,
A57HR11,KOSPI,한국HR11NC소프트콜,,,
A57HR12,KOSPI,한국HR12NC소프트콜,,,
A57HR13,KOSPI,한국HR13우리금융콜,,,
A57HR14,KOSPI,한국HR14우리금융콜,,,
A57HR15,KOSPI,한국HR15우리금융콜,,,
A57HR16,KOSPI,한국HR16우리금융콜,,,
A57HR17,KOSPI,한국HR17일진머티콜,,,
A57HR18,KOSPI,한국HR18카카오콜,,,
A57HR19,KOSPI,한국HR19카카오콜,,,
A57HR20,KOSPI,한국HR20카카오콜,,,
A57HR21,KOSPI,한국HR21카카오콜,,,
A57HR22,KOSPI,한국HR22카카오콜,,,
A57HR23,KOSPI,한국HR23카카오게콜,,,
A57HR24,KOSPI,한국HR24카카페이콜,,,
A57HR25,KOSPI,한국HR25카카페이콜,,,
A57HR26,KOSPI,한국HR26카카페이콜,,,
A57HR27,KOSPI,한국HR27크래프톤콜,,,
A57HR28,KOSPI,한국HR28크래프톤콜,,,
A57HR29,KOSPI,한국HR29팬오션콜,,,
A57HR30,KOSPI,한국HR30팬오션콜,,,
A57HR31,KOSPI,한국HR31팬오션콜,,,
A57HR32,KOSPI,한국HR32하나금융콜,,,
A57HR33,KOSPI,한국HR33하나금융콜,,,
A57HR34,KOSPI,한국HR34하나금융콜,,,
A57HR35,KOSPI,한국HR35하이브콜,,,
A57HR36,KOSPI,한국HR36한국전력콜,,,
A57HR37,KOSPI,한국HR37한국전력콜,,,
A57HR38,KOSPI,한국HR38한국전력콜,,,
A57HR39,KOSPI,한국HR39한국전력콜,,,
A57HR40,KOSPI,한국HR40현대중공콜,,,
A57HR41,KOSPI,한국HR41현대중공콜,,,
A57HR42,KOSPI,한국HR42현대중공콜,,,
A57HR43,KOSPI,한국HR43현대차콜,,,
A57HR44,KOSPI,한국HR44현대상선풋,,,
A57HR45,KOSPI,한국HR45현대상선풋,,,
A57HR46,KOSPI,한국HR46KB금융풋,,,
A57HR47,KOSPI,한국HR47KB금융풋,,,
A57HR48,KOSPI,한국HR48KB금융풋,,,
A57HR49,KOSPI,한국HR49케이티지풋,,,
A57HR50,KOSPI,한국HR50케이티지풋,,,
A57HR51,KOSPI,한국HR51엘지디스풋,,,
A57HR52,KOSPI,한국HR52LG생건풋,,,
A57HR53,KOSPI,한국HR53LG에너지풋,,,
A57HR54,KOSPI,한국HR54LG에너지풋,,,
A57HR55,KOSPI,한국HR55LG에너지풋,,,
A57HR56,KOSPI,한국HR56LG에너지풋,,,
A57HR57,KOSPI,한국HR57LG에너지풋,,,
A57HR58,KOSPI,한국HR58LG에너지풋,,,
A57HR59,KOSPI,한국HR59LG에너지풋,,,
A57HR60,KOSPI,한국HR60LG이노텍풋,,,
A57HR61,KOSPI,한국HR61LG이노텍풋,,,
A57HR62,KOSPI,한국HR62LG이노텍풋,,,
A57HR63,KOSPI,한국HR63LG이노텍풋,,,
A57HR64,KOSPI,한국HR64엘지전자풋,,,
A57HR65,KOSPI,한국HR65엘지전자풋,,,
A57HR66,KOSPI,한국HR66LG화학풋,,,
A57HR67,KOSPI,한국HR67LG화학풋,,,
A57HR68,KOSPI,한국HR68LG화학풋,,,
A57HR69,KOSPI,한국HR69네이버풋,,,
A57HR70,KOSPI,한국HR70네이버풋,,,
A57HR71,KOSPI,한국HR71네이버풋,,,
A57HR72,KOSPI,한국HR72POSCO홀풋,,,
A57HR73,KOSPI,한국HR73POSCO홀풋,,,
A57HR74,KOSPI,한국HR74POSCO홀풋,,,
A57HR75,KOSPI,한국HR75SK바이오풋,,,
A57HR76,KOSPI,한국HR76SK스퀘어풋,,,
A57HR77,KOSPI,한국HR77SK이노풋,,,
A57HR78,KOSPI,한국HR78SK이노풋,,,
A57HR79,KOSPI,한국HR79SK이노풋,,,
A57HR80,KOSPI,한국HR80SK하이닉풋,,,
A57HR81,KOSPI,한국HR81SK하이닉풋,,,
A57HR82,KOSPI,한국HR82SK하이닉풋,,,
A57HR83,KOSPI,한국HR83SK하이닉풋,,,
A57HR84,KOSPI,한국HR84S-OIL풋,,,
A57HR85,KOSPI,한국HR85기아풋,,,
A57HR86,KOSPI,한국HR86기아풋,,,
A57HR87,KOSPI,한국HR87기아풋,,,
A57HR88,KOSPI,한국HR88두산에너풋,,,
A57HR89,KOSPI,한국HR89두산에너풋,,,
A57HR90,KOSPI,한국HR90삼성SDI풋,,,
A57HR91,KOSPI,한국HR91삼성물산풋,,,
A57HR92,KOSPI,한국HR92삼성물산풋,,,
A57HR93,KOSPI,한국HR93삼성물산풋,,,
A57HR94,KOSPI,한국HR94삼성전기풋,,,
A57HR95,KOSPI,한국HR95삼성전기풋,,,
A57HR96,KOSPI,한국HR96삼성전기풋,,,
A57HR97,KOSPI,한국HR97삼성전자풋,,,
A57HR98,KOSPI,한국HR98삼성전자풋,,,
A57HR99,KOSPI,한국HR99삼성전자풋,,,
A57HS00,KOSPI,한국HS00삼성전자풋,,,
A57HS01,KOSPI,한국HS01셀트리온풋,,,
A57HS02,KOSPI,한국HS02셀트리온풋,,,
A57HS03,KOSPI,한국HS03신한지주풋,,,
A57HS04,KOSPI,한국HS04신한지주풋,,,
A57HS05,KOSPI,한국HS05아모레풋,,,
A57HS06,KOSPI,한국HS06아모레풋,,,
A57HS07,KOSPI,한국HS07NC소프트풋,,,
A57HS08,KOSPI,한국HS08우리금융풋,,,
A57HS09,KOSPI,한국HS09카카오풋,,,
A57HS10,KOSPI,한국HS10카카오풋,,,
A57HS11,KOSPI,한국HS11카카오풋,,,
A57HS12,KOSPI,한국HS12크래프톤풋,,,
A57HS13,KOSPI,한국HS13포스코케풋,,,
A57HS14,KOSPI,한국HS14포스코케풋,,,
A57HS15,KOSPI,한국HS15하나금융풋,,,
A57HS16,KOSPI,한국HS16하나금융풋,,,
A57HS17,KOSPI,한국HS17한국전력풋,,,
A57HS18,KOSPI,한국HS18한화솔루풋,,,
A57HS19,KOSPI,한국HS19모비스풋,,,
A57HS20,KOSPI,한국HS20모비스풋,,,
A57HS21,KOSPI,한국HS21현대차풋,,,
A57HS22,KOSPI,한국HS22현대차풋,,,
A57HS23,KOSPI,한국HS23현대차풋,,,
A57HS24,KOSPI,한국HS24현대차풋,,,
A57HS25,KOSPI,한국HS25KOSPI200콜,,,
A57HS26,KOSPI,한국HS26KOSPI200콜,,,
A57HS27,KOSPI,한국HS27KOSPI200콜,,,
A57HS28,KOSPI,한국HS28KOSPI200콜,,,
A57HS29,KOSPI,한국HS29KOSPI200콜,,,
A57HS30,KOSPI,한국HS30KOSPI200콜,,,
A57HS31,KOSPI,한국HS31KOSPI200콜,,,
A57HS32,KOSPI,한국HS32KOSPI200콜,,,
A57HS33,KOSPI,한국HS33KOSPI200콜,,,
A57HS34,KOSPI,한국HS34KOSPI200콜,,,
A57HS35,KOSPI,한국HS35KOSPI200콜,,,
A57HS36,KOSPI,한국HS36KOSPI200콜,,,
A57HS37,KOSPI,한국HS37KOSPI200풋,,,
A57HS38,KOSPI,한국HS38KOSPI200풋,,,
A57HS39,KOSPI,한국HS39KOSPI200풋,,,
A57HS40,KOSPI,한국HS40KOSPI200풋,,,
A57HS41,KOSPI,한국HS41KOSPI200풋,,,
A57HS42,KOSPI,한국HS42KOSPI200풋,,,
A57HS43,KOSPI,한국HS43KOSPI200풋,,,
A57HS44,KOSPI,한국HS44KOSPI200풋,,,
A57HS45,KOSPI,한국HS45KOSPI200풋,,,
A57HS46,KOSPI,한국HS46KOSPI200콜,,,
A57HS47,KOSPI,한국HS47KOSPI200콜,,,
A57HS48,KOSPI,한국HS48KOSPI200콜,,,
A57HS49,KOSPI,한국HS49KOSPI200콜,,,
A57HS50,KOSPI,한국HS50KOSPI200콜,,,
A57HS51,KOSPI,한국HS51KOSPI200콜,,,
A57HS52,KOSPI,한국HS52KOSPI200콜,,,
A57HS53,KOSPI,한국HS53KOSPI200콜,,,
A57HS54,KOSPI,한국HS54KOSPI200콜,,,
A57HS55,KOSPI,한국HS55KOSPI200콜,,,
A57HS56,KOSPI,한국HS56KOSPI200풋,,,
A57HS57,KOSPI,한국HS57KOSPI200풋,,,
A57HS58,KOSPI,한국HS58KOSPI200풋,,,
A57HS59,KOSPI,한국HS59KOSPI200풋,,,
A57HS60,KOSPI,한국HS60KOSPI200풋,,,
A57HS61,KOSPI,한국HS61KOSPI200풋,,,
A57HS62,KOSPI,한국HS62KOSPI200풋,,,
A57HS63,KOSPI,한국HS63KOSPI200풋,,,
A57HS64,KOSPI,한국HS64KOSPI200풋,,,
A57HS65,KOSPI,한국HS65KOSPI200콜,,,
A57HS66,KOSPI,한국HS66KOSPI200콜,,,
A57HS67,KOSPI,한국HS67KOSPI200콜,,,
A57HS68,KOSPI,한국HS68KOSPI200콜,,,
A57HS69,KOSPI,한국HS69KOSPI200콜,,,
A57HS70,KOSPI,한국HS70KOSPI200콜,,,
A57HS71,KOSPI,한국HS71KOSPI200콜,,,
A57HS72,KOSPI,한국HS72KOSPI200콜,,,
A57HS73,KOSPI,한국HS73KOSPI200콜,,,
A57HS74,KOSPI,한국HS74KOSPI200콜,,,
A57HS75,KOSPI,한국HS75KOSPI200풋,,,
A57HS76,KOSPI,한국HS76KOSPI200풋,,,
A57HS77,KOSPI,한국HS77KOSPI200풋,,,
A57HS78,KOSPI,한국HS78KOSPI200풋,,,
A57HS79,KOSPI,한국HS79KOSPI200풋,,,
A57HS80,KOSPI,한국HS80KOSPI200풋,,,
A57HS81,KOSPI,한국HS81KOSPI200풋,,,
A57HS82,KOSPI,한국HS82KOSPI200풋,,,
A57HS83,KOSPI,한국HS83KOSPI200풋,,,
A57HS84,KOSPI,한국HS84현대상선콜,,,
A57HS85,KOSPI,한국HS85현대상선콜,,,
A57HS86,KOSPI,한국HS86현대상선콜,,,
A57HS87,KOSPI,한국HS87현대상선콜,,,
A57HS88,KOSPI,한국HS88KB금융콜,,,
A57HS89,KOSPI,한국HS89KB금융콜,,,
A57HS90,KOSPI,한국HS90KB금융콜,,,
A57HS91,KOSPI,한국HS91엘지디스콜,,,
A57HS92,KOSPI,한국HS92LG생건콜,,,
A57HS93,KOSPI,한국HS93LG생건콜,,,
A57HS94,KOSPI,한국HS94LG에너지콜,,,
A57HS95,KOSPI,한국HS95LG에너지콜,,,
A57HS96,KOSPI,한국HS96LG에너지콜,,,
A57HS97,KOSPI,한국HS97LG에너지콜,,,
A57HS98,KOSPI,한국HS98LG에너지콜,,,
A57HS99,KOSPI,한국HS99LG이노텍콜,,,
A57HT00,KOSPI,한국HT00LG이노텍콜,,,
A57HT01,KOSPI,한국HT01LG이노텍콜,,,
A57HT02,KOSPI,한국HT02엘지전자콜,,,
A57HT03,KOSPI,한국HT03엘지전자콜,,,
A57HT04,KOSPI,한국HT04LG화학콜,,,
A57HT05,KOSPI,한국HT05LG화학콜,,,
A57HT06,KOSPI,한국HT06LG화학콜,,,
A57HT07,KOSPI,한국HT07네이버콜,,,
A57HT08,KOSPI,한국HT08네이버콜,,,
A57HT09,KOSPI,한국HT09네이버콜,,,
A57HT10,KOSPI,한국HT10네이버콜,,,
A57HT11,KOSPI,한국HT11POSCO홀콜,,,
A57HT12,KOSPI,한국HT12POSCO홀콜,,,
A57HT13,KOSPI,한국HT13POSCO홀콜,,,
A57HT14,KOSPI,한국HT14POSCO홀콜,,,
A57HT15,KOSPI,한국HT15SK콜,,,
A57HT16,KOSPI,한국HT16SK바이오콜,,,
A57HT17,KOSPI,한국HT17SK스퀘어콜,,,
A57HT18,KOSPI,한국HT18SK스퀘어콜,,,
A57HT19,KOSPI,한국HT19SK아이이콜,,,
A57HT20,KOSPI,한국HT20SK이노콜,,,
A57HT21,KOSPI,한국HT21SK텔레콤콜,,,
A57HT22,KOSPI,한국HT22SK텔레콤콜,,,
A57HT23,KOSPI,한국HT23SK텔레콤콜,,,
A57HT24,KOSPI,한국HT24SK텔레콤콜,,,
A57HT25,KOSPI,한국HT25SK하이닉콜,,,
A57HT26,KOSPI,한국HT26SK하이닉콜,,,
A57HT27,KOSPI,한국HT27SK하이닉콜,,,
A57HT28,KOSPI,한국HT28SK하이닉콜,,,
A57HT29,KOSPI,한국HT29SK하이닉콜,,,
A57HT30,KOSPI,한국HT30SK하이닉콜,,,
A57HT31,KOSPI,한국HT31SK하이닉콜,,,
A57HT32,KOSPI,한국HT32기아콜,,,
A57HT33,KOSPI,한국HT33기아콜,,,
A57HT34,KOSPI,한국HT34기아콜,,,
A57HT35,KOSPI,한국HT35두산에너콜,,,
A57HT36,KOSPI,한국HT36두산에너콜,,,
A57HT37,KOSPI,한국HT37삼성SDI콜,,,
A57HT38,KOSPI,한국HT38삼성SDI콜,,,
A57HT39,KOSPI,한국HT39삼성SDI콜,,,
A57HT40,KOSPI,한국HT40삼성물산콜,,,
A57HT41,KOSPI,한국HT41삼성물산콜,,,
A57HT42,KOSPI,한국HT42삼성물산콜,,,
A57HT43,KOSPI,한국HT43삼성바이콜,,,
A57HT44,KOSPI,한국HT44삼성바이콜,,,
A57HT45,KOSPI,한국HT45삼성전기콜,,,
A57HT46,KOSPI,한국HT46삼성전기콜,,,
A57HT47,KOSPI,한국HT47삼성전기콜,,,
A57HT48,KOSPI,한국HT48삼성전자콜,,,
A57HT49,KOSPI,한국HT49삼성전자콜,,,
A57HT50,KOSPI,한국HT50삼성전자콜,,,
A57HT51,KOSPI,한국HT51삼성전자콜,,,
A57HT52,KOSPI,한국HT52삼성전자콜,,,
A57HT53,KOSPI,한국HT53삼성전자콜,,,
A57HT54,KOSPI,한국HT54삼성전자콜,,,
A57HT55,KOSPI,한국HT55삼성중콜,,,
A57HT56,KOSPI,한국HT56셀트리온콜,,,
A57HT57,KOSPI,한국HT57셀트리온콜,,,
A57HT58,KOSPI,한국HT58셀트리온콜,,,
A57HT59,KOSPI,한국HT59셀트헬스콜,,,
A57HT60,KOSPI,한국HT60셀트헬스콜,,,
A57HT61,KOSPI,한국HT61신한지주콜,,,
A57HT62,KOSPI,한국HT62신한지주콜,,,
A57HT63,KOSPI,한국HT63아모레콜,,,
A57HT64,KOSPI,한국HT64아모레콜,,,
A57HT65,KOSPI,한국HT65NC소프트콜,,,
A57HT66,KOSPI,한국HT66NC소프트콜,,,
A57HT67,KOSPI,한국HT67우리금융콜,,,
A57HT68,KOSPI,한국HT68일진머티콜,,,
A57HT69,KOSPI,한국HT69카카오콜,,,
A57HT70,KOSPI,한국HT70카카오콜,,,
A57HT71,KOSPI,한국HT71카카오게콜,,,
A57HT72,KOSPI,한국HT72카카오게콜,,,
A57HT73,KOSPI,한국HT73크래프톤콜,,,
A57HT74,KOSPI,한국HT74하나금융콜,,,
A57HT75,KOSPI,한국HT75하나금융콜,,,
A57HT76,KOSPI,한국HT76하나금융콜,,,
A57HT77,KOSPI,한국HT77하이브콜,,,
A57HT78,KOSPI,한국HT78한국전력콜,,,
A57HT79,KOSPI,한국HT79한국전력콜,,,
A57HT80,KOSPI,한국HT80한국전력콜,,,
A57HT81,KOSPI,한국HT81한화솔루콜,,,
A57HT82,KOSPI,한국HT82모비스콜,,,
A57HT83,KOSPI,한국HT83현대중공콜,,,
A57HT84,KOSPI,한국HT84현대차콜,,,
A57HT85,KOSPI,한국HT85현대차콜,,,
A57HT86,KOSPI,한국HT86현대상선풋,,,
A57HT87,KOSPI,한국HT87케이티지풋,,,
A57HT88,KOSPI,한국HT88엘지디스풋,,,
A57HT89,KOSPI,한국HT89엘지디스풋,,,
A57HT90,KOSPI,한국HT90LG에너지풋,,,
A57HT91,KOSPI,한국HT91LG에너지풋,,,
A57HT92,KOSPI,한국HT92LG이노텍풋,,,
A57HT93,KOSPI,한국HT93LG이노텍풋,,,
A57HT94,KOSPI,한국HT94엘지전자풋,,,
A57HT95,KOSPI,한국HT95엘지전자풋,,,
A57HT96,KOSPI,한국HT96LG화학풋,,,
A57HT97,KOSPI,한국HT97LG화학풋,,,
A57HT98,KOSPI,한국HT98POSCO홀풋,,,
A57HT99,KOSPI,한국HT99POSCO홀풋,,,
A57HV00,KOSPI,한국HV00POSCO홀풋,,,
A57HV01,KOSPI,한국HV01SK이노풋,,,
A57HV02,KOSPI,한국HV02SK이노풋,,,
A57HV03,KOSPI,한국HV03SK텔레콤풋,,,
A57HV04,KOSPI,한국HV04SK하이닉풋,,,
A57HV05,KOSPI,한국HV05SK하이닉풋,,,
A57HV06,KOSPI,한국HV06SK하이닉풋,,,
A57HV07,KOSPI,한국HV07S-OIL풋,,,
A57HV08,KOSPI,한국HV08기아풋,,,
A57HV09,KOSPI,한국HV09기아풋,,,
A57HV10,KOSPI,한국HV10두산에너풋,,,
A57HV11,KOSPI,한국HV11두산에너풋,,,
A57HV12,KOSPI,한국HV12삼성SDI풋,,,
A57HV13,KOSPI,한국HV13삼성SDI풋,,,
A57HV14,KOSPI,한국HV14삼성물산풋,,,
A57HV15,KOSPI,한국HV15삼성물산풋,,,
A57HV16,KOSPI,한국HV16삼성바이풋,,,
A57HV17,KOSPI,한국HV17삼성엔지풋,,,
A57HV18,KOSPI,한국HV18삼성전기풋,,,
A57HV19,KOSPI,한국HV19삼성전기풋,,,
A57HV20,KOSPI,한국HV20삼성전자풋,,,
A57HV21,KOSPI,한국HV21삼성전자풋,,,
A57HV22,KOSPI,한국HV22삼성전자풋,,,
A57HV23,KOSPI,한국HV23삼성전자풋,,,
A57HV24,KOSPI,한국HV24삼성전자풋,,,
A57HV25,KOSPI,한국HV25삼성전자풋,,,
A57HV26,KOSPI,한국HV26신한지주풋,,,
A57HV27,KOSPI,한국HV27아모레풋,,,
A57HV28,KOSPI,한국HV28NC소프트풋,,,
A57HV29,KOSPI,한국HV29우리금융풋,,,
A57HV30,KOSPI,한국HV30카카오풋,,,
A57HV31,KOSPI,한국HV31카카오풋,,,
A57HV32,KOSPI,한국HV32포스코케풋,,,
A57HV33,KOSPI,한국HV33포스코케풋,,,
A57HV34,KOSPI,한국HV34하나금융풋,,,
A57HV35,KOSPI,한국HV35한화솔루풋,,,
A57HV36,KOSPI,한국HV36모비스풋,,,
A57HV37,KOSPI,한국HV37현대차풋,,,
A57HV38,KOSPI,한국HV38현대차풋,,,
A57HV39,KOSPI,한국HV39KOSDAQ150콜,,,
A57HV40,KOSPI,한국HV40KOSDAQ150콜,,,
A57HV41,KOSPI,한국HV41KOSDAQ150콜,,,
A57HV42,KOSPI,한국HV42KOSDAQ150콜,,,
A57HV43,KOSPI,한국HV43KOSDAQ150콜,,,
A57HV44,KOSPI,한국HV44KOSDAQ150콜,,,
A57HV45,KOSPI,한국HV45KOSDAQ150풋,,,
A57HV46,KOSPI,한국HV46KOSDAQ150풋,,,
A57HV47,KOSPI,한국HV47KOSDAQ150풋,,,
A57HV48,KOSPI,한국HV48KOSDAQ150풋,,,
A57HV49,KOSPI,한국HV49KOSDAQ150풋,,,
A57HV50,KOSPI,한국HV50KOSDAQ150풋,,,
A57HV51,KOSPI,한국HV51KOSDAQ150콜,,,
A57HV52,KOSPI,한국HV52KOSDAQ150콜,,,
A57HV53,KOSPI,한국HV53KOSDAQ150콜,,,
A57HV54,KOSPI,한국HV54KOSDAQ150콜,,,
A57HV55,KOSPI,한국HV55KOSDAQ150콜,,,
A57HV56,KOSPI,한국HV56KOSDAQ150콜,,,
A57HV57,KOSPI,한국HV57KOSDAQ150풋,,,
A57HV58,KOSPI,한국HV58KOSDAQ150풋,,,
A57HV59,KOSPI,한국HV59KOSDAQ150풋,,,
A57HV60,KOSPI,한국HV60KOSDAQ150풋,,,
A57HV61,KOSPI,한국HV61KOSDAQ150풋,,,
A57HV62,KOSPI,한국HV62KOSDAQ150풋,,,
A57HV63,KOSPI,한국HV63KOSDAQ150콜,,,
A57HV64,KOSPI,한국HV64KOSDAQ150콜,,,
A57HV65,KOSPI,한국HV65KOSDAQ150콜,,,
A57HV66,KOSPI,한국HV66KOSDAQ150콜,,,
A57HV67,KOSPI,한국HV67KOSDAQ150콜,,,
A57HV68,KOSPI,한국HV68KOSDAQ150콜,,,
A57HV69,KOSPI,한국HV69KOSDAQ150풋,,,
A57HV70,KOSPI,한국HV70KOSDAQ150풋,,,
A57HV71,KOSPI,한국HV71KOSDAQ150풋,,,
A57HV72,KOSPI,한국HV72KOSDAQ150풋,,,
A57HV73,KOSPI,한국HV73KOSDAQ150풋,,,
A57HV74,KOSPI,한국HV74KOSDAQ150풋,,,
A57HV75,KOSPI,한국HV75KOSPI200콜,,,
A57HV76,KOSPI,한국HV76KOSPI200콜,,,
A004590,KOSDAQ,한국가구,생활용품 도매업,소파,1993-06-03
A036460,KOSPI,한국가스공사,연료용 가스 제조 및 배관공급업,"액화천연가스 공급,제조,도매,개발",1999-12-15
A039340,KOSDAQ,한국경제TV,텔레비전 방송업,"광고수입, 협찬수입",2004-07-30
A005430,KOSPI,한국공항,기타 운송관련 서비스업,"항공기 지상조업,항공화물 상하역,장비대여,항공용역사업,항공기급유,항공화물 취급,보관,부정기헬기운송,여행알선,광업,먹는샘물 제조,농축산업",1976-12-28
A071050,KOSPI,한국금융지주,기타 금융업,금융지주회사,2003-07-21
A071055,KOSPI,한국금융지주우,,,
A034950,KOSDAQ,한국기업평가,기타 사업지원 서비스업,"신용평가, 컨설팅, 위험관리솔루션",2002-02-07
A010040,KOSPI,한국내화,"내화, 비내화 요업제품 제조업","내화벽돌,내화몰탈,축로등 제조,판매",2000-10-16
A025540,KOSPI,한국단자,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계) 제조,무역(수출)",1996-10-16
A222980,KOSDAQ,한국맥널티,기타 식품 제조업,커피 및 의약품,2015-12-23
A331660,KONEX,한국미라클피플사,기타 화학제품 제조업,"은나노스텝, 닥터오렌지 등",2019-10-28
A256840,KOSDAQ,한국비엔씨,기초 의약물질 및 생물학적 제제 제조업,필러 등 생체재료의료물질 개발,2016-12-28
A004090,KOSPI,한국석유,기타 비금속 광물제품 제조업,"석유류제품(솔벤트,부로운아스팔트,방수시트몰터프라스,메타놀,빙초산) 제조,도소매/부동산 임대",1977-06-25
A025550,KOSDAQ,한국선재,1차 철강 제조업,철강선재류,1995-06-19
A002200,KOSPI,한국수출포장,"골판지, 종이 상자 및 종이용기 제조업","골판지상자,골판지원지 제조,판매",1974-06-28
A002960,KOSPI,한국쉘석유,석유 정제품 제조업,"윤활유,그리스 제조,도매",1988-08-10
A017890,KOSDAQ,한국알콜,기타 화학제품 제조업,주정,1992-08-04
A000240,KOSPI,한국앤컴퍼니,기타 금융업,비금융지주회사,1968-12-27
A080720,KOSDAQ,한국유니온제약,의약품 제조업,"항생제, 순환기계, 근골격계, 소화기계류 완제의약품",2018-07-26
A123890,KOSPI,한국자산신탁,신탁업 및 집합투자업,"부동산 신탁 서비스, REITs",2016-07-13
A015760,KOSPI,한국전력,전기업,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10
A063570,KOSDAQ,한국전자금융,기타 사업지원 서비스업,"ATM관리사업,CD-VAN사업",2006-07-14
